Trial,Channel,IsDirectional,Discovery_s,Clear_s,ClearInterval_s,DiscoveryToClear_s
2,12,0,4250.65364132772,5862.05307111442,1749.59081588287,1611.3994297867
2,20,1,6044.098928692,6225.41586289218,363.362791777755,181.316934200176
2,15,1,6645.67752598087,6870.43814473724,645.022281845061,224.760618756369
3,10,1,2399.6657613437,2602.26160215788,2602.26160215788,202.595840814185
3,1,0,320,2968.41975558307,366.158153425194,2648.41975558307
3,15,0,404,2986.73310198075,18.3133463976728,2582.73310198075
3,20,1,3053.82245002311,3276.71306589118,289.979963910438,222.890615868078
3,9,1,3101.82245002311,3375.88278224575,99.1697163545696,274.060332222648
3,14,0,3591.36768367868,3783.94464142042,408.061859174671,192.576957741744
3,18,1,3922.06418645473,4110.38112065491,326.436479234487,188.316934200177
3,5,1,3868.06418645473,4291.0550314281,180.673910773185,422.990844973362
3,11,0,1466.75618569479,5556.27593455753,1265.22090312944,4089.51974886274
3,4,1,5633.98569083554,5801.56529326309,245.289358705559,167.579602427554
4,8,0,362,606.166924737622,606.166924737622,244.166924737622
4,13,0,392,1033.04341128086,426.876486543234,641.043411280856
4,19,0,1292.55547493602,2127.63547868883,1094.59206740797,835.08000375281
4,11,0,2300.42455717445,2762.35427157179,634.718792882961,461.929714397336
4,10,0,3165.56493596574,3623.40690068202,861.052629110226,457.841964716272
4,18,0,422,4686.25666734692,1062.84976666491,4264.25666734692
4,16,0,4384.75026159454,5206.24496819635,519.98830084943,821.494706601816
4,20,1,5082.28264798623,5415.89695470296,209.651986506607,333.61430671673
4,14,0,3998.04778731662,5781.49753934458,365.600584641617,1783.44975202796
4,3,0,3322.9161731047,6555.86200020207,774.364460857489,3232.94582709736
5,3,0,332,584.293152932298,584.293152932298,252.293152932298
5,9,0,368,754.852600669302,170.559447737004,386.852600669302
5,7,0,356,1017.6694962118,262.8168955425,661.669496211802
5,20,0,1223.7549531525,1419.45167347638,401.782177264579,195.696720323877
5,15,1,1545.60480388432,1999.19263344517,579.740959968785,453.587829560844
5,19,1,1569.60480388432,2507.31551356934,508.122880124174,937.710709685018
5,5,0,3992.54264514689,4247.39012144031,1740.07460787097,254.847476293413
5,10,0,374,4526.43484064977,279.044719209469,4152.43484064977
5,1,1,4625.72598594901,5087.86029341343,561.425452763655,462.134307464419
5,14,1,4342.52713185646,5407.26103387612,319.400740462688,1064.73390201966
5,11,1,4324.52713185646,5522.37330713635,115.112273260233,1197.84617527989
5,18,0,3865.19140800793,5700.48568076959,178.112373633242,1835.29427276166
5,13,1,5820.45357491157,6161.3895258108,460.903845041209,340.935950899232
5,17,1,5832.45357491157,6388.18759946713,226.798073656324,555.734024555556
5,6,1,6504.33862985744,6724.95135376174,336.76375429462,220.612723904304
5,4,0,3261.13769659106,7265.32314595884,540.371792197091,4004.18544936778
6,16,0,410,605.614026342496,605.614026342496,195.614026342496
6,1,0,664.975363229674,910.735812616636,305.121786274139,245.760449386962
6,17,1,1082.1368686084,1585.68409084961,674.948278232973,503.547222241208
6,3,0,1310.21587625488,2249.9115339688,664.227443119187,939.695657713914
6,7,1,1334.21587625488,2476.05098741318,226.139453444382,1141.8351111583
6,13,1,2913.67292502962,3109.84196437774,633.790976964559,196.169039348112
6,18,0,3601.30874850965,3777.19602538759,667.354061009858,175.887276877941
6,14,1,3589.30874850965,3974.26478743812,197.068762050521,384.956038928462
6,9,1,3565.30874850965,4153.58114254619,179.316355108072,588.272394036534
6,15,1,6674.43868717882,6842.45983167487,2688.87868912868,168.021144496047
7,14,0,83,480.567147870739,480.567147870739,397.567147870739
7,3,0,17,521.969856657412,41.4027087866733,504.969856657412
7,2,0,1981.52056300392,2198.21899230135,1676.24913564394,216.698429297433
7,4,0,1987.52056300392,2241.02722029114,42.8082279897812,253.506657287214
7,15,0,2712.9029269044,2957.44592662365,716.418706332512,244.542999719252
7,10,0,2688.9029269044,3168.05604238877,210.610115765122,479.153115484374
7,13,0,3273.83758390585,3430.70855587512,262.652513486352,156.870971969272
7,16,0,3591.53196604839,3835.7825023155,405.073946440378,244.250536267112
7,18,0,3603.53196604839,4037.20078480709,201.418282491591,433.668818758703
7,12,0,3585.53196604839,4291.01814187913,253.817357072037,705.48617583074
7,19,1,4647.23244673383,4808.25359122988,517.23544935075,161.021144496047
7,6,0,4353.15343908735,4917.87607559807,109.622484368192,564.72263651072
7,20,0,766.531979708535,6649.4205924525,1731.54451685443,5882.88861274397
8,8,0,2100.80989711166,2323.27584966081,2323.27584966081,222.465952549151
8,18,0,1943.45865997271,2895.5239963584,572.248146697582,952.065336385691
8,3,1,2724.28427078119,3190.4141038991,294.890107540703,466.129833117908
8,10,1,3673.15274877915,3923.76547268345,733.351368784355,250.612723904305
8,16,0,627.351237138958,4948.70257453302,1024.93710184956,4321.35133739406
8,14,1,5110.82671185763,5350.95348804757,402.250913514551,240.126776189942
8,2,1,5056.82671185763,5721.17499433409,370.221506286522,664.348282476463
8,17,0,6420.44629785952,6543.29582601616,822.12083168207,122.849528156636
8,12,1,2460.20526313471,6877.28823574051,333.992409724345,4417.08297260579
