Trial,Channel,IsDirectional,Discovery_s,Clear_s,ClearInterval_s,DiscoveryToClear_s
32,8,0,47,1518.39726399941,86.2448801865494,1471.39726399941
32,17,1,2196.30008629174,2466.27506596348,947.877801964075,269.974979671746
32,16,0,2190.30008629174,2688.9993126252,222.724246661714,498.69922633346
32,6,0,35,2822.82363627218,133.824323646986,2787.82363627218
32,15,1,3492.07832733965,3730.79786939453,907.974233122352,238.719542054884
32,13,1,1150.7438449077,4049.5696536454,318.771784250866,2898.8258087377
33,1,0,5,362.713527587405,362.713527587405,357.713527587405
33,2,0,11,539.641650872298,176.928123284893,528.641650872298
33,11,1,465.843491294797,789.312044801358,249.67039392906,323.468553506561
33,6,0,35,1063.09444580686,273.782401005507,1028.09444580686
33,13,0,77,1258.15155362499,195.057107818123,1181.15155362499
33,12,0,71,1315.33975556973,57.1882019447419,1244.33975556973
33,20,1,119,1343.97545878031,28.6357032105814,1224.97545878031
33,10,0,59,1466.00214749142,122.02668871111,1407.00214749142
33,14,0,83,1522.55953510447,56.55738761305,1439.55953510447
33,18,0,107,1786.92126261911,264.36172751464,1679.92126261911
33,19,0,113,2895.53564090869,1108.61437828958,2782.53564090869
33,5,0,1151.61976293747,3009.9462873697,114.410646461014,1858.32652443224
33,7,0,2351.60777758812,3531.42426342284,521.477976053141,1179.81648583472
33,16,1,3896.59683815189,4077.91377235207,546.489508929222,181.316934200176
33,3,0,417.843491294797,4814.18340488051,736.269632528443,4396.33991358571
33,17,0,501.843491294797,4917.38681000703,103.203405126521,4415.54331871223
34,1,0,5,334.054874581597,334.054874581597,329.054874581597
34,11,1,431.366181514229,974.572628153747,640.517753572149,543.206446639518
34,18,0,473.366181514229,1656.05879335706,681.486165203315,1182.69261184283
34,2,1,1429.19411477804,1911.44040161727,255.381608260209,482.246286839233
34,9,1,2963.9888038915,3403.6443444738,1492.20394285653,439.655540582292
34,15,0,89,3430.14048107725,26.4961366034563,3341.14048107725
34,8,1,3246.06781153798,3568.2509504444,138.110469367149,322.183138906417
34,14,1,4317.75333454908,4567.48323176886,999.232281324459,249.729897219775
34,17,0,101,5221.59367740904,654.110445640183,5120.59367740904
34,7,1,2663.90979624502,5485.90791017379,264.314232764749,2821.99811392877
34,20,1,5139.30654519851,5566.64897681074,80.7410666369478,427.34243161223
34,4,0,23,6193.11222806601,626.463251255269,6170.11222806601
34,19,1,696.717418653186,6668.02263590996,474.910407843948,5971.30521725677
35,10,1,59,270.873249643983,270.873249643983,211.873249643983
35,1,1,5,1237.55787531313,966.684625669148,1232.55787531313
35,8,1,1327.26823378791,1617.96141055951,380.403535246381,290.693176771606
35,15,0,1109.94810999939,2328.41273039813,710.451319838614,1218.46462039873
35,16,0,1369.26823378791,2803.74324712863,475.330516730503,1434.47501334072
35,4,1,1049.94810999939,2912.62715674622,108.883909617592,1862.67904674683
35,6,1,35,4077.11668164916,1164.48952490294,4042.11668164916
35,3,1,4314.57155274351,5204.23120430233,1127.11452265317,889.659651558823
35,12,0,3606.40662136395,5836.32237757387,632.091173271537,2229.91575620991
35,14,0,3618.40662136395,5880.54586394735,44.2234863734784,2262.13924258339
35,2,0,3383.055384225,6113.76021246613,233.214348518783,2730.70482824113
36,4,0,23,245.831274003784,245.831274003784,222.831274003784
36,17,1,101,409.174642062807,163.343368059023,308.174642062807
36,12,1,516.485463459317,716.78531990986,307.610677847053,200.299856450543
36,1,1,813.68282630435,1106.18786305291,389.402543143054,292.505036748564
36,7,1,1824.45163210606,2026.17698689797,919.989123845059,201.725354791918
36,10,1,3324.83066974598,3603.2535828961,1577.07659599813,278.422913150128
36,19,1,3366.83066974598,5021.87415321317,1418.62057031707,1655.0434834672
36,20,0,119,5568.45588048136,546.581727268189,5449.45588048136
36,11,1,2199.02539797316,5974.35430231982,405.898421838456,3775.32890434666
36,13,1,6136.32138806381,6397.92628529446,423.571982974642,261.604897230653
36,2,1,5122.02787474443,6434.1248443001,36.1985590056365,1312.09696955567
36,3,1,5303.37911188338,6990.94943282725,556.824588527155,1687.57032094387
37,14,0,83,441.045444529782,441.045444529782,358.045444529782
37,2,0,759.36582734861,1197.66020800789,756.614763478108,438.294380659279
37,6,0,566.014590209653,1776.13068198715,578.470473979262,1210.1160917775
37,15,0,614.014590209653,2307.33328068696,531.202598699811,1693.31869047731
37,5,0,2956.44488025755,3287.42853413529,980.095253448332,330.983653877747
37,19,0,113,3664.83175536529,377.403221229995,3551.83175536529
37,11,0,65,4268.72788029701,603.896124931725,4203.72788029701
37,9,0,53,4335.2649298503,66.5370495532834,4282.2649298503
37,17,0,101,4520.25803725618,184.993107405887,4419.25803725618
37,8,0,4441.43131691264,6066.88299785676,1546.62496060058,1625.45168094413
37,1,0,4417.43131691264,6146.37384988011,79.4908520233457,1728.94253296747
37,10,0,807.36582734861,6539.74883561719,393.374985737084,5732.38300826858
37,12,1,1377.94544118664,6854.25574637447,314.506910757274,5476.31030518782
38,15,0,89,341.008756460972,341.008756460972,252.008756460972
38,19,0,113,523.65622861577,182.647472154798,410.65622861577
38,14,1,1095.45145197762,1245.02891191748,721.372683301707,149.577459939854
38,18,1,107,1984.51812615937,739.489214241894,1877.51812615937
38,16,1,95,2734.40174698725,749.883620827878,2639.40174698725
38,1,1,384.087055520117,2916.15406313326,181.752316146013,2532.06700761315
38,2,1,390.087055520117,3002.38574899725,86.2316858639865,2612.29869347713
38,3,1,1820.80987918832,3978.83449682982,976.448747832571,2158.0246176415
38,4,1,1627.45864204936,5167.95292309217,1189.11842626235,3540.49428104281
38,17,0,902.100214838665,5788.91476241648,620.961839324314,4886.81454757782
38,13,0,1089.45145197762,5864.0786679935,75.1639055770147,4774.62721601587
38,12,0,672.748977699707,6534.53614552009,670.457477526596,5861.78716782038
39,3,0,17,341.322923034936,341.322923034936,324.322923034936
39,10,1,59,544.292790314337,202.969867279401,485.292790314337
39,13,0,462.13498160047,706.207817566945,161.915027252609,244.072835966475
39,6,0,420.13498160047,929.622034522467,223.414216955521,509.487052921996
39,5,0,1868.70920315274,2207.66305390621,1278.04101938374,338.953850753464
39,17,0,101,2879.24766952849,671.584615622286,2778.24766952849
39,2,0,11,3106.14935377038,226.901684241891,3095.14935377038
39,1,0,5,3719.36047812045,613.211124350073,3714.36047812045
39,8,0,47,3765.00796372696,45.6474856065065,3718.00796372696
39,18,0,107,3931.85197463757,166.844010910609,3824.85197463757
39,7,0,41,4180.76476304209,248.912788404524,4139.76476304209
39,9,0,53,4297.54600941354,116.781246371441,4244.54600941354
39,16,0,4736.28742972734,5806.25085388991,1508.70484447637,1069.96342416257
40,20,0,119,335.112945176532,335.112945176532,216.112945176532
40,14,0,83,588.385635218629,253.272690042097,505.385635218629
40,8,0,671.453250784156,998.946235531336,410.560600312707,327.49298474718
40,12,0,71,1440.75053962402,441.804304092688,1369.75053962402
40,5,0,29,1673.94948495248,233.198945328455,1644.94948495248
40,15,0,89,2092.63127159339,418.681786640915,2003.63127159339
40,3,0,641.453250784156,2843.38832439544,750.757052802051,2201.93507361129
40,7,1,2565.41754454265,2949.65086693178,106.262542536336,384.233322389131
40,17,1,2238.71507026473,3794.12517896289,844.47431203111,1555.41010869816
40,4,0,1995.77381132244,4116.14264306796,322.017464105069,2120.36883174552
40,18,0,1971.77381132244,4150.20412012035,34.0614770523853,2178.4303087979
40,2,0,1983.77381132244,4224.35253759719,74.148417476843,2240.57872627475
40,10,1,5028.49181290581,5188.21716769773,963.864630100543,159.725354791918
41,4,1,23,941.171971343899,941.171971343899,918.171971343899
41,5,0,29,1217.00340360947,275.831432265574,1188.00340360947
41,11,0,65,2502.0026730675,1284.99926945802,2437.0026730675
41,18,0,107,2719.18074865657,217.178075589072,2612.18074865657
41,13,1,392,2902.53316075182,183.352412095247,2510.53316075182
41,9,0,2274.76687320236,2999.65152337701,97.1183626251945,724.884650174648
41,19,0,2232.76687320236,3113.80705894354,114.155535566525,881.040185741173
41,10,0,591.351237138958,5204.48178465351,2090.67472570998,4613.13054751455
41,6,1,35,6202.72003897215,998.238254318643,6167.72003897215
41,1,1,5366.52735063668,6715.96954293148,513.249503959327,1349.4421922948
42,17,0,101,341.006626798578,341.006626798578,240.006626798578
42,14,0,443.380399851923,599.010662524082,258.004035725504,155.630262672159
42,11,1,425.380399851923,660.234676544945,61.2240140208631,234.854276693023
42,4,0,383.380399851923,919.319171717788,259.084495172843,535.938771865866
42,19,0,113,1953.47823946167,1034.15906774388,1840.47823946167
42,18,1,461.380399851923,3015.14531031537,1061.66707085371,2553.76491046345
42,10,0,59,3175.9039068952,160.758596579828,3116.9039068952
42,16,0,2195.172433372,3865.89720437006,689.993297474859,1670.72477099806
42,1,1,1573.3081935183,4617.04450953846,751.147305168401,3043.73631602016
42,20,1,1463.95695637934,4829.89801192038,212.853502381919,3365.94105554104
42,13,1,6036.258563184,6272.57549738417,1442.67748546379,236.316934200176
43,9,0,53,341.001807422808,341.001807422808,288.001807422808
43,14,1,83,530.275605364864,189.273797942056,447.275605364864
43,4,1,846.522945398159,1113.73595744398,583.460352079116,267.213012045821
43,13,1,2433.07646827597,2734.88750584018,1621.1515483962,301.811037564211
43,10,1,2415.07646827597,3036.76139011402,301.87388427384,621.684921838051
43,20,0,3745.43520002007,3935.0887668382,898.327376724178,189.653566818124
43,3,1,3679.43520002007,4323.97471842657,388.885951588371,644.539518406495
43,6,0,35,4566.12164220804,242.14692378147,4531.12164220804
43,8,0,47,4773.26417564914,207.1425334411,4726.26417564914
43,19,1,4699.93843248718,5036.25600247497,262.991826825839,336.317569987795
43,1,0,5,5407.81826868869,371.562266213714,5402.81826868869
43,18,1,107,6028.04652636731,620.228257678625,5921.04652636731
43,5,0,852.522945398159,6266.68227329063,238.635746923313,5414.15932789247
43,17,1,4036.42525258978,6784.80355592818,518.12128263755,2748.37830333839
43,11,1,65,7456.45485545912,671.651299530939,7391.45485545912
43,12,0,683.171708259202,7718.58074698618,262.125891527065,7035.40903872698
44,15,0,89,361.50865043747,361.50865043747,272.50865043747
44,18,0,497.078295734588,719.15596522799,357.647314790521,222.077669493403
44,10,0,455.078295734588,1013.58601842007,294.430053192082,558.507722685485
44,16,0,95,1315.25294572126,301.666927301183,1220.25294572126
44,11,0,840.806640365864,1688.58889005327,373.335944332017,847.782249687409
44,20,0,1127.48219496965,2243.62652917246,555.037639119187,1116.14433420281
44,19,0,2400.18447059404,2728.89673191224,485.270202739781,328.712261318202
44,9,1,2557.535707733,3863.22882190469,1134.33208999245,1305.69311417169
44,8,1,47,4689.30293774524,826.074115840553,4642.30293774524
44,7,0,41,4930.98475385368,241.681816108437,4889.98475385368
44,14,0,83,5888.93025706694,957.945503213266,5805.93025706694
44,12,0,71,5971.6369395458,82.7066824788599,5900.6369395458
44,4,0,419.078295734588,6355.70772058206,384.070781036253,5936.62942484747
45,5,1,29,352.0564084605,352.0564084605,323.0564084605
45,4,1,23,571.885799575849,219.829391115349,548.885799575849
45,12,1,854.294367740567,1193.6719579194,621.78615834355,339.377590178831
45,7,0,41,1603.99538768296,410.323429763566,1562.99538768296
45,17,1,1777.01775838998,1988.77864733031,384.783259647343,211.760888940328
45,3,0,1311.50391839232,2307.88309943488,319.104452104571,996.379181042557
45,19,1,3602.16289950878,3892.66008048388,1584.776981049,290.497180975103
45,6,0,4270.77414290952,4534.21138890312,641.551308419239,263.437245993604
45,11,1,4868.519958574,5050.39320821799,516.181819314867,181.873249643982
45,15,1,4886.519958574,5609.09214329435,558.698935076363,722.572184720346
45,8,1,5814.58914881106,6137.21922166178,528.127078367427,322.630072850719
45,9,0,1534.85515553128,7024.03516932536,886.815947663579,5489.18001379408
46,1,1,5,346.457002378588,346.457002378588,341.457002378588
46,3,0,17,557.461364082239,211.004361703652,540.461364082239
46,20,1,496.072148123856,962.344279764838,404.882915682599,466.272131640982
46,19,1,490.072148123856,1348.29159389523,385.947314130393,858.219445771375
46,2,1,1396.58872031995,1618.16618025981,269.874586364577,221.577459939854
46,18,1,484.072148123856,2427.65592330156,809.489743041754,1943.58377517771
46,12,0,1995.28263426318,2778.50023381725,350.844310515691,783.217599554077
46,10,0,3977.52230457526,4270.51293897622,1492.01270515897,292.990634400965
46,17,0,744.189857088082,4793.570180196,523.057241219783,4049.38032310792
46,13,0,4464.59792216703,5214.16514526673,420.594965070728,749.567223099705
46,8,0,47,5748.85462325267,534.689477985933,5701.85462325267
46,4,0,23,5786.25342940323,37.3988061505652,5763.25342940323
46,9,0,53,5910.38040003099,124.126970627756,5857.38040003099
46,5,0,29,6304.53614792027,394.155747889284,6275.53614792027
47,3,0,17,373.053413707306,373.053413707306,356.053413707306
47,4,0,23,1213.96717902174,840.913765314437,1190.96717902174
47,1,1,1062.43842639873,1375.98916624654,162.0219872248,313.550739847818
47,7,1,2031.30137586761,2251.27587728557,875.286711039025,219.974501417959
47,16,0,3317.16252716522,3472.73301112203,1221.45713383647,155.570483956812
47,2,0,11,3950.40993930199,477.676928179957,3939.40993930199
47,17,1,101,4632.63200404075,682.222064738758,4531.63200404075
47,13,1,1128.43842639873,5344.44801203369,711.816007992942,4216.00958563497
47,19,0,113,5385.32811984622,40.8801078125334,5272.32811984622
47,9,1,5963.88856371305,6321.92449644723,936.596376601004,358.03593273418
48,14,1,398,627.451389104025,627.451389104025,229.451389104025
48,19,0,113,1326.68098958721,699.229600483188,1213.68098958721
48,2,0,11,1380.44048337997,53.7594937927524,1369.44048337997
48,1,1,5,1835.71678523635,455.276301856387,1830.71678523635
48,3,1,332,1867.79136504278,32.0745798064311,1535.79136504278
48,5,1,2197.99850248949,2619.23024309285,751.438878050067,421.231740603362
48,18,1,3119.46914971972,3509.57206538284,890.341822289985,390.102915663116
48,12,1,3767.84356681692,4000.23427175763,490.662206374791,232.390704940705
48,10,0,3574.49232967796,4246.39119275351,246.156920995878,671.898863075542
48,13,1,3173.46914971972,4881.76013573109,635.36894297758,1708.29098601137
48,8,1,3143.46914971972,5063.41670674964,181.656571018558,1919.94755702992
48,20,1,2082.64726535053,6092.67987862171,1029.26317187206,4010.03261327118
48,4,1,1109.54189009464,6122.03067729516,29.3507986734539,5012.48878720052
48,11,1,380,7058.90391821968,936.873240924515,6678.90391821968
49,14,0,83,393.8867607851,393.8867607851,310.8867607851
49,3,0,17,1049.88618777712,655.999426992019,1032.88618777712
49,6,0,907.028214345214,1696.94956044646,647.063372669343,789.921346101248
49,20,0,979.028214345214,1735.89992490971,38.9503644632446,756.871710564493
49,11,0,65,1849.52619005892,113.626265149217,1784.52619005892
49,5,0,3382.63837158833,3767.59031427559,1918.06412421666,384.951942687255
49,16,0,532.325740067298,4648.81182189944,881.221507623857,4116.48608183214
49,8,0,490.325740067298,4912.37980155788,263.56797965844,4422.05406149058
49,9,0,53,5635.30649066291,722.926689105025,5582.30649066291
49,19,0,113,5710.21719987365,74.910709210747,5597.21719987365
49,10,0,3124.55936394185,6218.0246195364,507.807419662746,3093.46525559455
49,17,0,101,6901.77829666685,683.753677130453,6800.77829666685
49,13,1,5565.89183047166,7172.27228574342,270.493989076568,1606.38045527176
50,16,1,95,360.666701140546,360.666701140546,265.666701140546
50,5,1,843.546671048823,1151.50843313027,790.841731989728,307.961762081451
50,13,1,1239.61221268294,1574.10447902598,422.596045895708,334.49226634304
50,11,1,2455.85144637604,2749.75213331082,1175.64765428484,293.900686934781
50,15,1,2473.85144637604,2992.40459945941,242.652466148586,518.553153083367
50,2,0,3631.34889546292,3988.30277107439,995.898171614976,356.95387561147
50,6,1,849.546671048823,5385.42978638663,1397.12701531225,4535.88311533781
50,3,1,4895.90251170618,5614.33608718419,228.906300797553,718.433575478007
50,4,1,4349.74449641322,6079.37325812792,465.037170943739,1729.62876171471
50,10,1,6210.00244342661,6486.15494299895,406.781684871022,276.152499572338
50,1,1,6610.76457925375,6847.44013589365,361.285192894705,236.675556639903
50,8,1,3379.26988781644,7211.3177023384,363.877566444748,3832.04781452196
51,6,1,350,537.027437290799,537.027437290799,187.027437290799
51,9,0,368,607.202047191295,70.1746099004963,239.202047191295
51,19,0,113,1016.77677954758,409.574732356286,903.776779547581
51,20,0,314,1266.54462198218,249.767842434599,952.54462198218
51,2,0,1617.12363378252,1853.72371395585,587.17909197367,236.600080173333
51,7,0,1976.7227799911,2269.5010195062,415.777305550346,292.778239515098
51,5,0,2912.32474940014,3210.03805972642,940.537040220226,297.713310326284
51,8,0,3850.18700414352,4152.23363118658,942.19557146016,302.046627043064
51,13,0,77,4673.06747014061,520.833838954029,4596.06747014061
51,18,0,107,4720.70464339149,47.637173250876,4613.70464339149
51,10,1,59,4894.8069796572,174.102336265717,4835.8069796572
51,14,0,83,5257.66557347472,362.858593817518,5174.66557347472
51,12,0,71,5503.68007612802,246.014502653296,5432.68007612802
51,16,1,2960.32474940014,5979.89089783552,476.210821707506,3019.56614843539
51,11,1,65,7113.0907466905,1133.19984885497,7048.0907466905
52,15,0,89,351.855335293089,351.855335293089,262.855335293089
52,7,0,41,495.321732537527,143.466397244439,454.321732537527
52,1,1,5,1199.79677854411,704.475046006587,1194.79677854411
52,8,0,47,2275.85889995541,1076.0621214113,2228.85889995541
52,9,0,53,2606.01444853151,330.155548576095,2553.01444853151
52,11,1,2662.7571371312,3348.83202736756,742.817578836052,686.074890236359
52,16,1,3719.2680956987,3895.83641989516,547.004392527597,176.568324196457
52,17,1,4246.02180000097,4462.50849018408,566.672070288925,216.486690183115
52,12,0,1748.19432229798,4721.33229477628,258.823804592197,2973.1379724783
52,20,1,4629.67341912553,4916.02695905487,194.694664278595,286.353539929339
52,14,1,6024.02612468236,6181.89937432634,1265.87241527147,157.873249643982
52,2,0,384.765698181891,6493.42807125595,311.528696929606,6108.66237307406
52,3,1,390.765698181891,6777.92411629534,284.49604503939,6387.15841811345
52,6,1,638.22865344758,7148.70679644724,370.782680151895,6510.47814299966
53,16,0,95,441.022844740445,441.022844740445,346.022844740445
53,17,0,101,911.748658646726,470.725813906281,810.748658646726
53,8,1,798.99043010637,1226.73339481638,314.984736169658,427.742964710013
53,6,0,35,1407.4770477305,180.743652914114,1372.4770477305
53,14,1,83,1850.32512125138,442.848073520879,1767.32512125138
53,18,0,107,2055.74060954725,205.415488295869,1948.74060954725
53,5,1,1715.83335263863,2256.32733506759,200.586725520342,540.493982428962
53,20,1,1685.83335263863,2636.21230015183,379.884965084241,950.378947513203
53,2,0,1007.0101498107,3439.93134576973,803.719045617905,2432.92119595903
53,7,0,41,5422.73431554341,1982.80296977368,5381.73431554341
53,4,0,23,6371.8226468637,949.088331320288,6348.8226468637
53,15,1,1989.83706815658,6493.67969417153,121.857047307829,4503.84262601495
53,9,1,1959.83706815658,6549.0270374752,55.3473433036661,4589.18996931862
53,12,0,1745.83335263863,7006.59534634386,457.568308868664,5260.76199370524
54,6,0,35,361.584873757767,361.584873757767,326.584873757767
54,20,0,119,673.865607413273,312.280733655506,554.865607413273
54,15,0,89,1153.30985830663,479.444250893354,1064.30985830663
54,14,0,473.027044111286,1191.67147330041,38.3616149937866,718.644429189127
54,19,0,503.027044111286,1756.97228784887,565.300814548461,1253.94524373759
54,11,0,455.027044111286,1775.36099718596,18.388709337082,1320.33395307467
54,17,0,491.027044111286,2126.19324598753,350.832248801578,1635.16620187625
54,13,0,467.027044111286,2378.97062312483,252.777377137299,1911.94357901355
54,5,1,2227.80342935345,2584.89344036408,205.92281723925,357.090011010638
54,3,0,17,4975.00276769401,2390.10932732992,4958.00276769401
54,7,0,41,5315.3582195166,340.355451822588,5274.3582195166
55,19,1,113,356.604897230652,356.604897230652,243.604897230652
55,8,1,47,670.572007251982,313.96711002133,623.572007251982
55,4,1,415.123355297808,945.215764425815,274.643757173832,530.092409128007
55,3,1,17,987.93591596306,42.7201515372454,970.93591596306
55,10,0,451.123355297808,1638.9817959049,651.045879941839,1187.85844060709
55,2,1,2880.90684933887,3223.19385561171,1584.21205970681,342.287006272843
55,15,1,2650.15528898292,5034.38899002766,1811.19513441595,2384.23370104474
55,12,0,4291.81147591189,5435.27930474363,400.89031471597,1143.46782883174
55,9,0,4098.46023877294,5999.399286994,564.119982250368,1900.93904822107
55,13,1,6224.11571382171,6550.07201479513,550.67272780113,325.956300973421
55,16,0,834.231658481061,6615.46292433643,65.3909095413028,5781.23126585537
56,14,0,83,420.93964751809,420.93964751809,337.93964751809
56,2,0,512.986343172483,772.465554253371,351.525906735281,259.479211080888
56,3,1,1459.59209773922,1671.02166282701,898.556108573634,211.429565087789
56,1,0,1453.59209773922,1701.37600183873,30.3543390117229,247.783904099512
56,18,0,2741.92406590182,3032.5054132209,1331.12941138217,290.58134731908
56,13,1,3161.45975739627,3507.95159474071,475.44618151981,346.491837344445
56,16,1,95,4354.99988434515,847.048289604436,4259.99988434515
56,12,0,71,4611.50136406351,256.50147971836,4540.50136406351
56,6,1,35,4813.97237773753,202.471013674024,4778.97237773753
56,11,0,65,5157.64623954005,343.673861802515,5092.64623954005
56,17,1,101,5238.83954778271,81.1933082426594,5137.83954778271
56,10,0,5082.98968730492,5589.96521730141,351.1256695187,506.975529996486
56,9,0,53,5775.42895142134,185.463734119931,5722.42895142134
56,19,0,5377.63947283286,6422.6294763606,647.200524939264,1044.99000352774
56,8,1,4907.63845016596,6953.35098272858,530.721506367976,2045.71253256262
57,13,0,77,234.973626767362,234.973626767362,157.973626767362
57,15,1,412.873185323989,746.899954832578,511.926328065216,334.026769508589
57,6,1,582.224422462947,1036.27360947819,289.373654645612,454.049187015243
57,2,1,11,1589.45128838976,553.177678911574,1578.45128838976
57,1,1,5,2422.83451368653,833.383225296769,2417.83451368653
57,11,1,394.873185323989,3336.81335047764,913.978836791111,2941.94016515365
57,18,1,430.873185323989,3447.32376473915,110.510414261509,3016.45057941516
57,14,1,624.224422462947,4287.31452107851,839.990756339357,3663.09009861556
57,10,1,1410.35188452449,4966.44431763935,679.129796560836,3556.09243311485
57,9,1,912.575890153851,5028.14334813421,61.699030494864,4115.56745798036
57,12,1,1223.00064738554,5209.94456466468,181.801216530468,3986.94391727914
57,17,1,1440.35188452449,5469.90556137792,259.960996713246,4029.55367685343
57,7,1,1392.35188452449,5716.57994944214,246.674388064216,4324.22806491765
57,5,1,5802.4126763979,5936.39573767388,219.815788231743,133.983061275979
57,16,1,1949.47590432808,6253.20885646176,316.813118787877,4303.73295213368
57,3,1,2718.35818967421,6738.7283857346,485.519529272843,4020.37019606039
58,5,0,29,362.755084707283,362.755084707283,333.755084707283
58,11,0,65,1619.53295775755,1256.77787305027,1554.53295775755
58,20,0,119,1815.36310078169,195.83014302414,1696.36310078169
58,19,1,2091.54089963918,2472.04009856854,656.67699778685,380.49919892936
58,15,0,89,2601.4322626883,129.392164119758,2512.4322626883
58,12,1,1506.96232591662,3263.66510426103,662.23284157273,1756.70277834441
58,7,1,1476.96232591662,3842.42277683706,578.757672576025,2365.46045092043
58,3,1,824.90861449975,4213.78271948609,371.35994264903,3388.87410498634
58,17,1,4915.41670113018,5202.76107262115,988.978353135063,287.344371490974
58,1,1,384.206140221834,5757.08054386343,554.319471242282,5372.8744036416
58,6,1,2754.39970389014,6391.71490956722,634.634365703791,3637.31520567708
58,8,0,2133.54089963918,6533.67052322967,141.955613662451,4400.12962359049
59,4,1,23,387.048581786846,387.048581786846,364.048581786846
59,8,0,47,651.009226258141,263.960644471295,604.009226258141
59,13,1,770.341086388372,964.214336032355,313.205109774214,193.873249643983
59,12,1,764.341086388372,1923.21488618788,959.000550155521,1158.8737997995
59,17,0,101,2519.84057642811,596.625690240239,2418.84057642811
59,2,1,11,2792.14440261447,272.303826186357,2781.14440261447
59,19,0,113,3012.31559036194,220.17118774747,2899.31559036194
59,7,0,3619.82007400425,3930.04694198086,917.731351618922,310.226867976618
59,6,1,3438.46883686529,5535.67024043986,1605.623298459,2097.20140357457
59,18,0,3129.76636258737,6154.60963127629,618.939390836428,3024.84326868892
59,20,1,812.341086388372,6809.72396260646,655.114331330175,5997.38287621809
59,16,1,788.341086388372,7324.60052808974,514.876565483272,6536.25944170136
60,6,0,35,351.914625571024,351.914625571024,316.914625571024
60,11,0,65,585.313607798132,233.398982227107,520.313607798132
60,7,0,41,820.340413086788,235.026805288656,779.340413086788
60,3,0,17,1036.23670897305,215.896295886267,1019.23670897305
60,13,0,77,1581.35664413569,545.119935162632,1504.35664413569
60,5,0,1864.08046527437,2102.7787287154,521.422084579714,238.698263441032
60,8,0,1091.83134172345,3004.10228012898,901.323551413575,1912.27093840553
60,9,0,676.927156616493,3540.20278691407,536.100506785098,2863.27563029758
60,15,1,3677.48985897602,3939.09475620667,398.8919692926,261.604897230653
60,19,0,493.749939137669,4786.25667735749,847.161921150811,4292.50673821982
60,18,0,4971.22526726924,5346.13819001267,559.881512655183,374.91292274343
60,12,0,4674.65579503493,5486.68883709243,140.55064707976,812.033042057496
60,1,0,1846.08046527437,5882.6814472335,395.992610141074,4036.60098195913
60,16,0,1906.08046527437,6139.67780245919,256.996355225687,4233.59733718482
61,9,1,53,420.955352028813,420.955352028813,367.955352028813
61,5,1,738.970539850353,1371.57267442925,950.617322400436,632.602134578896
61,15,1,1004.32177698931,1579.05609246662,207.483418037373,574.73431547731
61,13,1,2684.13751072234,2960.17342382026,1381.11733135364,276.035913097921
61,12,1,1197.67301412827,5302.3335406901,2342.16011686983,4104.66052656183
61,1,1,5,5773.58181506905,471.248274378952,5768.58181506905
61,11,0,65,5994.2074452468,220.625630177748,5929.2074452468
61,3,1,3881.51789479966,6159.41945813742,165.212012890622,2277.90156333775
61,8,1,47,6531.20701122587,371.787553088448,6484.20701122587
61,10,1,59,6711.49440696542,180.287395739554,6652.49440696542
61,19,1,3377.3598795067,7073.70206958483,362.20766261941,3696.34219007813
62,13,1,77,387.048581786846,387.048581786846,310.048581786846
62,20,1,119,758.43626121382,371.387679426973,639.43626121382
62,6,1,453.324775828661,972.691597621625,214.255336407805,519.366821792964
62,16,1,507.324775828661,1669.18913272143,696.4975350998,1161.86435689276
62,15,1,1481.54352911739,1729.24100424461,60.051871523186,247.697475127221
62,12,0,71,1779.37053120268,50.1295269580685,1708.37053120268
62,18,1,519.324775828661,1821.25483003091,41.8842988282311,1301.93005420225
62,8,1,833.746249760682,2028.06958858531,206.814758554402,1194.32333882463
62,19,0,113,2601.00676741771,572.937178832393,2488.00676741771
62,14,1,83,4142.67264169928,1541.66587428157,4059.67264169928
62,7,0,459.324775828661,6404.41603413539,2261.74339243611,5945.09125830673
62,5,1,6230.08843205839,6653.35792387721,248.941889741819,423.269491818818
63,5,1,29,351.913319326025,351.913319326025,322.913319326025
63,9,1,449.457002591807,933.14413798984,581.230818663815,483.687135398033
63,3,1,1319.58991059444,1611.16640321585,678.022265226014,291.576492621414
63,15,1,702.808239730765,2158.14659201756,546.980188801707,1455.3383522868
63,12,1,2291.36926058838,2475.0946153803,316.948023362739,183.725354791919
63,4,1,3045.5251827173,3566.77214272588,1091.67752734558,521.24696000858
63,6,0,431.457002591807,3657.98628612973,91.214143403854,3226.52928353793
63,13,0,77,3871.43882087685,213.452534747115,3794.43882087685
63,7,0,41,4475.46620040049,604.027379523639,4434.46620040049
63,11,1,5128.91070071864,5769.78361975224,1294.31741935175,640.872919033602
63,10,0,4301.30436111163,6423.4823494903,653.698729738064,2122.17798837868
63,8,1,4295.30436111163,7089.91822303496,666.435873544661,2794.61386192334
64,4,0,23,383.760787442186,383.760787442186,360.760787442186
64,12,0,71,1800.53889366874,1416.77810622656,1729.53889366874
64,16,0,95,2247.07513110579,446.536237437043,2152.07513110579
64,14,0,83,2301.23114776366,54.156016657877,2218.23114776366
64,8,0,47,2784.56699603321,483.335848269547,2737.56699603321
64,2,1,655.442415520101,3256.9419665871,472.374970553889,2601.499551067
64,15,0,727.442415520101,3354.05991591915,97.1179493320469,2626.61750039904
