Trial,Channel,IsDirectional,Discovery_s,Clear_s,ClearInterval_s,DiscoveryToClear_s
9,15,1,7999.22180010359,8163.09504974758,802.848282521833,163.873249643982
10,14,1,83,270.873249643983,270.873249643983,187.873249643983
10,13,1,77,1182.24538838694,911.372138742955,1105.24538838694
10,20,1,502.19645144765,3406.49754257381,2224.25215418687,2904.30109112616
10,17,1,484.19645144765,4305.75471262689,899.257170053087,3821.55826117924
10,15,1,1309.73192605255,4877.68997968023,571.93526705334,3567.95805362769
10,5,1,1678.43440033046,5672.61598554543,794.926005865199,3994.18158521497
10,3,1,1461.0831631915,6072.75781218801,400.141826642578,4611.67464899651
10,19,1,6510.3270128582,6671.34815735424,598.590345166233,161.021144496047
10,2,1,2071.13687460838,7456.94662733509,785.598469980844,5385.80975272671
10,9,1,3630.75673895649,7837.15129496332,380.204667628233,4206.39455600683
10,18,1,2771.19058602525,7939.48994506129,102.338650097972,5168.29935903604
10,10,1,876.898925725566,8531.56004953935,592.070104478056,7654.66112381378
11,6,1,35,698.628871527723,698.628871527723,663.628871527723
11,12,1,71,777.269876525076,78.6410049973526,706.269876525076
11,18,1,107,2098.38907449288,1321.1191979678,1991.38907449288
11,14,1,398,2202.63657803702,104.247503544144,1804.63657803702
11,20,1,314,2395.97203532038,193.335457283354,2081.97203532038
11,17,1,2532.63263561335,2873.15225972672,477.180224406341,340.519624113366
11,10,1,1880.2438219306,3508.19018985206,635.037930125338,1627.94636792145
11,5,1,3913.25604058144,4237.10574647321,728.915556621152,323.849705891766
11,7,1,2484.63263561335,4666.25046558417,429.144719110959,2181.61782997082
11,4,1,4757.65073575843,5098.14300210147,431.892536517298,340.492266343039
11,11,1,6807.88299131215,6952.74389182652,1854.60088972505,144.860900514368
12,17,1,101,228.027437290799,228.027437290799,127.027437290799
12,11,1,65,402.121280765886,174.093843475088,337.121280765886
12,9,1,682.906675043351,1271.56488867949,869.443607913607,588.658213636142
12,7,1,876.257912182309,1334.38346042367,62.8185717441795,458.125548241364
12,10,1,1766.89220855446,2380.93161824342,1046.54815781975,614.039409688961
12,18,1,1508.81320090798,2886.31618146698,505.384563223555,1377.502980559
12,14,1,912.257912182309,2992.79989798025,106.483716513268,2080.54198579794
12,8,1,3162.04440369351,3455.94509062829,463.145192648047,293.900686934782
12,3,1,435.555437904393,4182.72868516511,726.783594536812,3747.17324726071
12,6,1,4296.87151721236,4545.63213596873,362.903450803625,248.760618756369
12,4,1,4284.87151721236,4760.0964104229,214.464274454173,475.224893210542
12,15,1,4983.1065521844,5468.75974190646,708.663331483551,485.653189722057
12,1,1,5104.45778932336,5652.06871294561,183.308971039156,547.610923622255
12,12,1,6169.20970491855,6318.7871648584,666.718451912792,149.577459939854
12,2,1,2018.97121620094,6948.81588458745,630.028719729044,4929.8446683865
12,19,1,6778.90487024432,7177.60415914422,228.788274556776,398.699288899904
13,20,1,119,355.604897230652,355.604897230652,236.604897230652
13,4,1,632.392077587126,1013.64247813289,658.037580902239,381.250400545765
13,7,1,650.392077587126,1278.27257734833,264.630099215444,627.880499761208
13,13,1,1372.782892747,1673.73708990404,395.464512555706,300.954197157041
13,8,1,867.743314726084,1873.98605433034,200.248964426301,1006.24273960426
13,1,1,825.743314726084,2150.63064342327,276.644589092924,1324.88732869718
13,16,1,2544.82531850266,2778.83430225079,628.20365882752,234.00898374813
13,11,1,65,2977.6058836578,198.771581407017,2912.6058836578
13,5,1,29,3647.50986028125,669.903976623445,3618.50986028125
13,3,1,409.040840448169,4543.66585593451,896.155995653261,4134.62501548634
13,19,1,113,4782.98554206216,239.319686127654,4669.98554206216
13,10,1,5450.91237130992,5601.71828357329,818.732741511132,150.805912263373
13,2,1,5432.91237130992,5855.40314974446,253.684866171165,422.490778434538
13,9,1,3778.49722086282,6002.1037553511,146.700605606641,2223.60653448828
14,15,1,89,360.668002518321,360.668002518321,271.668002518321
